year,score,mean,ci_lower,ci_upper,ddi
1959,rating_emb_pool_z,-0.050598967218654076,-0.057407862710002734,-0.04370754714868782,0.531
1959,int_pool_z,0.025791037489497366,0.01915562032995644,0.03262228945095794,0.531
1960,ev_pool_z,0.017081707879662456,0.010097361785065232,0.02409490144808293,0.555
1960,rating_emb_pool_z,-0.11973327236324355,-0.12647925915006125,-0.11288885019565512,0.555
1960,int_pool_z,0.10809456397369428,0.10141371121116653,0.11474913777996192,0.555
1961,ev_pool_z,0.02940572307946427,0.022579787608309778,0.03620512246457946,0.573
1961,rating_emb_pool_z,-0.020204869836467323,-0.026979741919914948,-0.01341657711544201,0.573
1961,int_pool_z,0.007516054712671367,0.0009320869238539237,0.01415699389946681,0.573
1962,ev_pool_z,0.03260528238878476,0.026157230618173325,0.03902625529195388,0.581
1962,rating_emb_pool_z,-0.025125966879470673,-0.0314184885170422,-0.01887943892354107,0.581
1962,int_pool_z,-0.003567990860932471,-0.009808452172705054,0.0026113603485001372,0.581
1963,ev_pool_z,0.030334133719743334,0.024062892631139476,0.03672030110268204,0.6
1963,rating_emb_pool_z,-0.019491840295045512,-0.02594796467902059,-0.01309112976444243,0.6
1963,int_pool_z,0.017107900193133796,0.01082574641112095,0.023312787855571258,0.6
1964,ev_pool_z,0.058481776536338737,0.05215669830030725,0.0649767134814933,0.605
1964,rating_emb_pool_z,-0.11804806269557765,-0.12418996409333459,-0.11176763001908024,0.605
1964,int_pool_z,0.13033475605154135,0.12416864240575172,0.1364803415619529,0.605
1965,ev_pool_z,0.0649761151613857,0.05904773051649761,0.07070063937508568,0.608
1965,rating_emb_pool_z,0.04509655515693561,0.03919469261851137,0.05095826686209089,0.608
1965,int_pool_z,-0.05201499833673455,-0.05788208795173547,-0.04616348709642914,0.608
1966,ev_pool_z,0.06507094415599161,0.05896327983813949,0.07120756233047311,0.609
1966,rating_emb_pool_z,0.05129658738050047,0.045170882109427005,0.05732094597323967,0.609
1966,int_pool_z,-0.05583556353946651,-0.06180884609008849,-0.0497018828434209,0.609
1967,ev_pool_z,0.07277964056450056,0.06755400927408278,0.07794430790207317,0.616
1967,rating_emb_pool_z,0.0592787383260135,0.054101145683080075,0.06455670313642799,0.616
1967,int_pool_z,-0.044137627529657844,-0.04947881538076059,-0.03894015018330589,0.616
1968,ev_pool_z,0.030859542636032442,0.02449945452759669,0.03735403376510799,0.618
1968,rating_emb_pool_z,-0.02150196218779235,-0.02787902366871057,-0.015093543572204044,0.618
1968,int_pool_z,0.006610436881509807,0.000307008735097251,0.012914578442263912,0.618
1969,ev_pool_z,0.07723988400098433,0.07163865683826899,0.0828835012898332,0.61
1969,rating_emb_pool_z,0.0777188948286819,0.0720301274177274,0.08359263172927818,0.61
1969,int_pool_z,-0.05445924001435323,-0.060220541086194096,-0.04873169891227137,0.61
1970,ev_pool_z,0.06504148828079763,0.05962532946178578,0.07034413279021436,0.64
1970,rating_emb_pool_z,0.033993050612001204,0.028597710274221477,0.03941538549820753,0.64
1970,int_pool_z,-0.031083371207499214,-0.03638983808455762,-0.025700004827637814,0.64
1971,ev_pool_z,0.06897683335856958,0.06340707074305844,0.07463625943285096,0.645
1971,rating_emb_pool_z,0.08601662422375653,0.08047265209691265,0.09156782076696603,0.645
1971,int_pool_z,-0.07922754245299986,-0.08467833397629691,-0.07377776100137698,0.645
1972,ev_pool_z,0.07937916293189554,0.07343272722997009,0.08547645052653298,0.655
1972,rating_emb_pool_z,0.10449068328875045,0.09845224449112298,0.11062342030340536,0.655
1972,int_pool_z,-0.09536043217787242,-0.10138817880591956,-0.08930997235781359,0.655
1973,ev_pool_z,0.07756849423383463,0.0720997780856961,0.08299954527957269,0.675
1973,rating_emb_pool_z,0.14416720568692695,0.13873335686112478,0.14977695341438507,0.675
1973,int_pool_z,-0.16094318826975706,-0.16627690979001963,-0.15555221311312498,0.675
1974,ev_pool_z,0.10682912122770603,0.10111081284212096,0.11251205921853165,0.68
1974,rating_emb_pool_z,0.1537734361889455,0.14802759329405116,0.15953412243606102,0.68
1974,int_pool_z,-0.14880303934828346,-0.1543572548822149,-0.143144476713002,0.68
1975,ev_pool_z,0.0906498888813841,0.08525178131461573,0.09594394691560108,0.712
1975,rating_emb_pool_z,0.14296481595213395,0.13765104457828736,0.1482131953711062,0.712
1975,int_pool_z,-0.14038539096191346,-0.1456300798374504,-0.13517489617143782,0.712
1976,ev_pool_z,0.1468436913632092,0.14071775848659185,0.15280858505921566,0.735
1976,rating_emb_pool_z,0.1950409990536255,0.1889309760512345,0.2011655056104207,0.735
1976,int_pool_z,-0.1765336546061867,-0.18240799615462108,-0.170654272107486,0.735
1977,ev_pool_z,0.13729049134850774,0.13172269453685959,0.14288153530679165,0.779
1977,rating_emb_pool_z,0.2013924843865133,0.19569348597944314,0.2069982480152985,0.779
1977,int_pool_z,-0.16515331361556332,-0.1706413219264806,-0.15966727529949326,0.779
1978,ev_pool_z,0.0947178601839025,0.08933539680599184,0.10012952669739741,0.785
1978,rating_emb_pool_z,0.12456691951532674,0.119071027326821,0.13012244565571854,0.785
1978,int_pool_z,-0.10474538680527296,-0.11010484471683457,-0.09951983777280907,0.785
1979,ev_pool_z,0.05542872344303178,0.050069393207214666,0.06082233426533186,0.783
1979,rating_emb_pool_z,0.1388775252806322,0.13329184764751517,0.14439188748471138,0.783
1979,int_pool_z,-0.14232786749748186,-0.14772055044654087,-0.136929083408141,0.783
1980,ev_pool_z,0.04879927023992557,0.04310295812129096,0.05458539972069124,0.794
1980,rating_emb_pool_z,0.10386323714523965,0.0980538786082483,0.10953089064550933,0.794
1980,int_pool_z,-0.12105522959845726,-0.1267589641141706,-0.11542698208185388,0.794
1981,ev_pool_z,0.021510961552566685,0.015611875781359363,0.027344245921924505,0.777
1981,rating_emb_pool_z,0.014150605746502766,0.008190236972871079,0.020096390065766075,0.777
1981,int_pool_z,-0.020310005433247465,-0.026449908346795555,-0.014421598597559926,0.777
1982,ev_pool_z,0.060378223383421616,0.05432942421429307,0.06634686905216057,0.768
1982,rating_emb_pool_z,0.0442561932184508,0.038440608163148635,0.05016763179815447,0.768
1982,int_pool_z,-0.04150140291287686,-0.047441066999697246,-0.0355927263115906,0.768
1983,ev_pool_z,0.04513123170232616,0.03940022785185786,0.05082762181096055,0.773
1983,rating_emb_pool_z,0.08266844631753059,0.0769208067210816,0.08838943569324949,0.773
1983,int_pool_z,-0.08047683015527658,-0.08635977156583718,-0.07463033494618727,0.773
1984,ev_pool_z,0.06766583995523147,0.061667031220214816,0.07363329477822342,0.772
1984,rating_emb_pool_z,0.043691570285294,0.03775526155210413,0.04964993169971994,0.772
1984,int_pool_z,-0.021215890130398072,-0.027339486736029553,-0.015144578823673515,0.772
1985,ev_pool_z,0.018113124120068044,0.012567068721330392,0.023513383722224227,0.767
1985,rating_emb_pool_z,0.017305704492066816,0.011738707872282721,0.022835292912101054,0.767
1985,int_pool_z,-0.033740628250815065,-0.039309738304986075,-0.02818174405105778,0.767
1986,ev_pool_z,0.013068416159456772,0.00729908915400469,0.018804721982102975,0.767
1986,rating_emb_pool_z,-0.003674276183007035,-0.009471974017561002,0.002046182377741396,0.767
1986,int_pool_z,-0.013171213632295616,-0.018913980570357605,-0.007522960344135039,0.767
1987,ev_pool_z,0.046155802960153904,0.0406664218318609,0.051777424253749774,0.77
1987,rating_emb_pool_z,0.03574828820278212,0.030372834993563472,0.041266790721644304,0.77
1987,int_pool_z,-0.018191432190528475,-0.0237031603794678,-0.012445491408744897,0.77
1988,ev_pool_z,0.026224285343706657,0.020243661212457322,0.03195815640539749,0.77
1988,rating_emb_pool_z,0.027582735394958757,0.021706804920302688,0.03342295969315802,0.77
1988,int_pool_z,-0.030931437276338944,-0.036709942265368486,-0.025042409530643697,0.77
1989,ev_pool_z,0.01300405266260143,0.007317039643061673,0.018695054325192813,0.764
1989,rating_emb_pool_z,0.03677041629114524,0.030923720683390457,0.04254903998093681,0.764
1989,int_pool_z,-0.025596091101993217,-0.03166924651097149,-0.019410729841361465,0.764
1990,ev_pool_z,0.03156688578280195,0.026347494012319117,0.03696212647020586,0.782
1990,rating_emb_pool_z,0.07392333035919825,0.06840705814875729,0.07938915842034067,0.782
1990,int_pool_z,-0.031122987190878335,-0.036651534868029516,-0.02573225038291142,0.782
1991,ev_pool_z,-0.03450366781099443,-0.03979227888518679,-0.029133167319391088,0.789
1991,rating_emb_pool_z,0.03300544211933182,0.027613137701924143,0.038279911250149345,0.789
1991,int_pool_z,-0.01727916309215587,-0.02259940101441723,-0.011900536356678145,0.789
1992,ev_pool_z,-0.006765319157553102,-0.012271454192469198,-0.0011162327232635315,0.796
1992,rating_emb_pool_z,0.05089239909193732,0.04515669676934085,0.05650341568069145,0.796
1992,int_pool_z,-0.004931660191093908,-0.010689413924122145,0.0007127579603240048,0.796
1993,ev_pool_z,-0.06454317742114578,-0.0697897894860315,-0.05920140088550348,0.829
1993,rating_emb_pool_z,-0.0710865259259992,-0.07660987342386415,-0.06565802632206234,0.829
1993,int_pool_z,0.08771761655022194,0.08231602320053398,0.09314988285275122,0.829
1994,ev_pool_z,-0.002751207120547942,-0.00836107718148639,0.0027163085326405148,0.83
1994,rating_emb_pool_z,-0.039669628234577314,-0.045355938930801615,-0.03383705778893855,0.83
1994,int_pool_z,0.12387741786182475,0.11805818656114327,0.12960434178228755,0.83
1995,ev_pool_z,-0.05544671958804957,-0.05982463667196694,-0.05102177841794129,0.826
1995,rating_emb_pool_z,-0.15436358280083345,-0.15881968461006898,-0.1499383551520544,0.826
1995,int_pool_z,0.20873067958001107,0.20427962135377062,0.21311420053618443,0.826
1996,ev_pool_z,-0.09417685990144901,-0.09969844463833485,-0.08867630375999931,0.826
1996,rating_emb_pool_z,-0.11321538261056596,-0.1188039839518161,-0.10761624124766772,0.826
1996,int_pool_z,0.1127170176894253,0.1070864977558035,0.11849632608542496,0.826
1997,ev_pool_z,0.0064953967982522955,0.001028117322597628,0.011992363544927461,0.827
1997,rating_emb_pool_z,-0.023900399785277655,-0.029453318828136805,-0.018388158920494304,0.827
1997,int_pool_z,0.09930629249886723,0.09356128123817788,0.10485419917544979,0.827
1998,ev_pool_z,-0.00045976644305877946,-0.005915889997343226,0.005070684386769688,0.826
1998,rating_emb_pool_z,-0.04426228615143472,-0.049812033890555114,-0.03860405477016034,0.826
1998,int_pool_z,0.11432958042042819,0.10854397670598849,0.12003115810552228,0.826
1999,ev_pool_z,0.008181646566943899,0.0031139851837978807,0.013299761618682394,0.821
1999,rating_emb_pool_z,0.028351897498246008,0.023122304534187656,0.03358464042981113,0.821
1999,int_pool_z,0.0446606309028362,0.03940687349339768,0.04983016802434562,0.821
2000,ev_pool_z,-0.03251628246511579,-0.0380580855387603,-0.027118052326862107,0.808
2000,rating_emb_pool_z,0.05291706827181332,0.04735435288589911,0.05842716171068502,0.808
2000,int_pool_z,-0.015848778194542064,-0.02144123201564763,-0.010237927284665539,0.808
2001,ev_pool_z,-0.03610852026467157,-0.041662527559822464,-0.030587628449287498,0.737
2001,rating_emb_pool_z,0.04107029289433729,0.03547326896659463,0.04659806198204243,0.737
2001,int_pool_z,0.008288833189955547,0.0027275199506599144,0.013891798166924213,0.737
2002,ev_pool_z,-0.05386184595517687,-0.05971869847179435,-0.04792728416164916,0.739
2002,rating_emb_pool_z,0.008833709130697457,0.0026336637232905876,0.014922626530771768,0.739
2002,int_pool_z,0.0046787568281033256,-0.0016005844869205498,0.010983820767484304,0.739
2003,ev_pool_z,-0.04408026851729112,-0.049160023006149974,-0.03891002054254951,0.771
2003,rating_emb_pool_z,-0.015426080354169295,-0.02048686844758489,-0.010300943515677542,0.771
2003,int_pool_z,0.060991616295661084,0.05567749752621836,0.06627888093579003,0.771
2004,ev_pool_z,-0.043147367343957035,-0.04899542472729643,-0.037207262783941965,0.773
2004,rating_emb_pool_z,-0.027514093759609563,-0.03339795072064742,-0.021615984090413532,0.773
2004,int_pool_z,0.06353847464489681,0.05749780200424934,0.06953006231180286,0.773
2005,ev_pool_z,-0.029974197975115642,-0.03526340197920216,-0.024611617584953133,0.782
2005,rating_emb_pool_z,-0.01507293168053704,-0.020321172398830852,-0.009852844988192232,0.782
2005,int_pool_z,0.051501686377950225,0.04584497509479481,0.056985248707431095,0.782
2006,ev_pool_z,-0.06166564201695005,-0.06740011470412302,-0.05585511231809491,0.788
2006,rating_emb_pool_z,-0.019206337077951927,-0.02519843316185287,-0.013249798555351409,0.788
2006,int_pool_z,0.06136210282391159,0.055324959304519965,0.06742951729376387,0.788
2007,ev_pool_z,-0.00811756118906152,-0.01293153887270588,-0.003308412567955206,0.826
2007,rating_emb_pool_z,0.06589790005168884,0.06099570552608373,0.07067971893058904,0.826
2007,int_pool_z,0.03048771992258936,0.02560961712703523,0.035366182997068125,0.826
2008,ev_pool_z,-0.06933651144531958,-0.07532244188630746,-0.06334527946048152,0.849
2008,rating_emb_pool_z,0.09025633223123418,0.08435906565622031,0.09619891432868846,0.849
2008,int_pool_z,-0.04457039800191286,-0.05055935622916157,-0.038481615935679524,0.849
2009,ev_pool_z,-0.08311387426717722,-0.08939301300481117,-0.07687687454527707,0.863
2009,rating_emb_pool_z,-0.07563861665026747,-0.08210277959687086,-0.06919799480591496,0.863
2009,int_pool_z,0.09250942428933592,0.08605770091621069,0.09897186133599063,0.863
2010,ev_pool_z,-0.10140799800399354,-0.10748416949295286,-0.09517933865339412,0.859
2010,rating_emb_pool_z,-0.09549440185846554,-0.10176464653494037,-0.08918818512498411,0.859
2010,int_pool_z,0.08565610576855294,0.07934201222847809,0.09194445459305266,0.859
2011,ev_pool_z,-0.13779732898236366,-0.14373529431888624,-0.13189631506532598,0.857
2011,rating_emb_pool_z,-0.10433665915285614,-0.11022385416174801,-0.0984549034280902,0.857
2011,int_pool_z,0.08142816107170078,0.07565407001507006,0.0873227203808878,0.857
2012,ev_pool_z,-0.12626837314415798,-0.13317108354643004,-0.11946133603930664,0.856
2012,rating_emb_pool_z,-0.06083209675857157,-0.06766419255652384,-0.05408062957785346,0.856
2012,int_pool_z,0.033708189485520124,0.02668465356178833,0.040720179675535956,0.856
2013,ev_pool_z,-0.1152089230175014,-0.12149935066052774,-0.10906336788276252,0.865
2013,rating_emb_pool_z,-0.11087095539396762,-0.11711854111038615,-0.10448999320015531,0.865
2013,int_pool_z,0.1254319107703976,0.11906649477211624,0.13186390597257946,0.865
2014,ev_pool_z,-0.11747399683040204,-0.1246327214938196,-0.11040562932210944,0.86
2014,rating_emb_pool_z,-0.004074980642331924,-0.011147334858001411,0.0031181871246195943,0.86
2014,int_pool_z,0.020326049631040517,0.013199682168854698,0.02742062881430826,0.86
2015,ev_pool_z,-0.0951322645060426,-0.10182649414797657,-0.088520212528743,0.854
2015,rating_emb_pool_z,-0.02897944159366814,-0.03558703193829469,-0.022363665176057892,0.854
2015,int_pool_z,0.02772055858598234,0.020959663968479043,0.03417577157438109,0.854
2016,ev_pool_z,-0.058498605713402776,-0.06591341980447034,-0.05104149345926028,0.812
2016,rating_emb_pool_z,0.03937455833564401,0.03191344120405416,0.04671336985790567,0.812
2016,int_pool_z,-0.03660428646632077,-0.044570852066800296,-0.028862648964246826,0.812
2017,ev_pool_z,-0.08567465297399642,-0.09246412252417578,-0.0789894069707113,0.625
2017,rating_emb_pool_z,0.0019741758792062663,-0.004647928758794783,0.008701067120883236,0.625
2017,int_pool_z,-0.0956946257733995,-0.10286395115858481,-0.08828493150856301,0.625
2018,ev_pool_z,-0.030989023236513917,-0.038720407113280175,-0.023437974996294852,0.625
2018,rating_emb_pool_z,0.06181182251639908,0.053985344556471235,0.06954194943197146,0.625
2018,int_pool_z,-0.1422308441543745,-0.150713783159137,-0.1336800351738076,0.625
2019,ev_pool_z,-0.08840022358153844,-0.09639163381255461,-0.08047480533320486,0.623
2019,rating_emb_pool_z,0.07441626327641508,0.06651917600468725,0.08207327313396554,0.623
2019,int_pool_z,-0.2017787579426843,-0.21064629985039665,-0.19333481419023996,0.623
2020,ev_pool_z,-0.11696156530528343,-0.12544149337303895,-0.10829014035992741,0.587
2020,rating_emb_pool_z,0.018820828694460806,0.010191842814353133,0.02745225847122671,0.587
2020,int_pool_z,-0.14440817693407856,-0.1539477446703794,-0.1349646781506896,0.587
2021,ev_pool_z,-0.2328047180019254,-0.24163313481933088,-0.2238152422328502,0.722
2021,rating_emb_pool_z,-0.118214826173992,-0.12687484683912373,-0.10951470757355665,0.722
2021,int_pool_z,-0.09382258656561708,-0.10327839572118862,-0.08438872073742015,0.722
2022,ev_pool_z,-0.20634001086924242,-0.21528378089159608,-0.19742439577111123,0.737
2022,rating_emb_pool_z,-0.037337953817683504,-0.04644337632481459,-0.028336026193637162,0.737
2022,int_pool_z,-0.14315888501168308,-0.15308462025516126,-0.13315464356242424,0.737
2023,ev_pool_z,-0.28853142887943645,-0.29730420251200623,-0.2796778431578538,0.752
2023,rating_emb_pool_z,-0.10252984556947872,-0.11116132118500358,-0.09392511609973646,0.752
2023,int_pool_z,-0.10099815486312186,-0.11041913924989548,-0.09140392613670689,0.752
2024,ev_pool_z,-0.2805556445140744,-0.28981191986447286,-0.2713501944447641,0.745
2024,rating_emb_pool_z,-0.08233510734811363,-0.09137292601246798,-0.07312509375521722,0.745
2024,int_pool_z,-0.12188917555759077,-0.13171882071156532,-0.11214072409843073,0.745
2025,ev_pool_z,-0.3744114334453712,-0.3852185032082354,-0.36380239824202354,0.481
2025,rating_emb_pool_z,-0.3954011514807394,-0.40559318917258663,-0.3854108250384033,0.481
2025,int_pool_z,0.17380321725447767,0.16272475691995333,0.184896282474866,0.481
