year,score,mean,ci_lower,ci_upper,ddi
2017,int_pool_z,0.11707038623390745,0.10775911793730444,0.12635755832219062,0.467
2018,ev_pool_z,-0.09103204562361321,-0.10082279209070029,-0.08121283914919109,0.474
2018,rating_emb_pool_z,-0.05136480084401737,-0.06150227988843639,-0.041249109733020616,0.474
2018,int_pool_z,0.07264987738389138,0.06234314357616599,0.0827715957767336,0.474
2019,ev_pool_z,-0.05633572242465016,-0.06827515218514989,-0.04410149083807822,0.445
2019,rating_emb_pool_z,-0.003070647925517308,-0.015571062171869335,0.009405878738320751,0.445
2019,int_pool_z,0.02150089721402053,0.008829309288758858,0.03411360220157365,0.445
2020,ev_pool_z,-0.17736370636049265,-0.18856950341170006,-0.16660335089370096,0.394
2020,rating_emb_pool_z,-0.13916227802536565,-0.15113969860849813,-0.12736134254654477,0.394
2020,int_pool_z,0.13047180220051205,0.1191043120674777,0.1418569898923223,0.394
2021,ev_pool_z,-0.22456247680363095,-0.23472326266595972,-0.21451631995192091,0.373
2021,rating_emb_pool_z,-0.09295201081246307,-0.10375255847669337,-0.08218458374802906,0.373
2021,int_pool_z,0.008749994528101391,-0.0019463043138303548,0.019384338838165,0.373
2022,ev_pool_z,-0.22690379627913704,-0.236465165939844,-0.21736411834255948,0.362
2022,rating_emb_pool_z,-0.10566913893136406,-0.11562125785416255,-0.09561043996633359,0.362
2022,int_pool_z,0.046515067196739084,0.036530600721572534,0.05673182724565668,0.362
2023,ev_pool_z,-0.25567308987631787,-0.2665630876333042,-0.24495661869673988,0.442
2023,rating_emb_pool_z,-0.23646491171390963,-0.24839701381217777,-0.22449136026600458,0.442
2023,int_pool_z,0.1828910681905969,0.17119873864995178,0.19453373636193957,0.442
2024,ev_pool_z,-0.23569467789522888,-0.2450618202504479,-0.22636911418419506,0.605
2024,rating_emb_pool_z,-0.11915735292885679,-0.12962483330708024,-0.10897602691172072,0.605
2024,int_pool_z,0.0527468294987056,0.042440651386840354,0.06293648813348023,0.605
2025,ev_pool_z,-0.24531957562206771,-0.26212714761771455,-0.22873964128550991,0.653
2025,rating_emb_pool_z,-0.04447802301513365,-0.06243832956591513,-0.026379326466417805,0.653
2025,int_pool_z,-0.0393501747417196,-0.05724608720410008,-0.021463624613679743,0.653
