year,score,mean,ci_lower,ci_upper,ddi
2014,int_pool_z,0.10417892063365937,0.08821561554157376,0.12017655707253601,0.2
2015,ev_pool_z,-0.15245928592428645,-0.16858601985891408,-0.13641268750676164,0.166
2015,rating_emb_pool_z,-0.15417443438734113,-0.17000853601821356,-0.13838063227540004,0.166
2015,int_pool_z,0.09840656470516848,0.08315499256910494,0.11399299979202629,0.166
2016,ev_pool_z,-0.13882874784362428,-0.14955629814946483,-0.1277931873387722,0.103
2016,rating_emb_pool_z,-0.10534501814159314,-0.11601581566371877,-0.09465152503756938,0.103
2016,int_pool_z,0.04803445181970178,0.037802912279159655,0.058348622094922496,0.103
2017,ev_pool_z,-0.1496026504101245,-0.16149881683892386,-0.13764942716362827,0.105
2017,rating_emb_pool_z,-0.15956860742306742,-0.1713194395457153,-0.14801178731875964,0.105
2017,int_pool_z,0.08049946709882157,0.06879080167925157,0.09207091489605992,0.105
2018,ev_pool_z,-0.17021388583411182,-0.18701223243846088,-0.15341414246522914,0.102
2018,rating_emb_pool_z,-0.14319297663335023,-0.1598838104240306,-0.1269067861503969,0.102
2018,int_pool_z,0.06023213202462746,0.04444164941824512,0.07597996198111438,0.102
2019,ev_pool_z,-0.14749563974432336,-0.16027678378025922,-0.1350550021940604,0.105
2019,rating_emb_pool_z,-0.0735454248859016,-0.08585040825454861,-0.061252101154615456,0.105
2019,int_pool_z,-0.008063457703281212,-0.02034030261738419,0.0041781082660027405,0.105
2020,ev_pool_z,-0.2138412997924861,-0.22475154755107893,-0.2029490195159993,0.099
2020,rating_emb_pool_z,-0.1588692128415943,-0.16961634006369297,-0.14827436520456694,0.099
2020,int_pool_z,0.017142029900397097,0.006666060458190118,0.027651164374383433,0.099
2021,ev_pool_z,-0.23669956599795927,-0.24768783780854306,-0.22596368280338475,0.094
2021,rating_emb_pool_z,-0.10403447716437426,-0.11523384073672446,-0.0927319994249002,0.094
2021,int_pool_z,-0.01890827420907015,-0.030149109665170246,-0.007824328703799033,0.094
2022,ev_pool_z,-0.24214635645418475,-0.2552422845833976,-0.22912108927007993,0.094
2022,rating_emb_pool_z,-0.07945828701791106,-0.0931787905511422,-0.06576501149731719,0.094
2022,int_pool_z,-0.052488401756750236,-0.06621793704604423,-0.038521008033133367,0.094
