year,score,mean,ci_lower,ci_upper,ddi
1954,rating_emb_pool_z,-0.007722243735843549,-0.020679509321103285,0.005222128490092651,0.609
1954,int_pool_z,-0.04152853051261126,-0.05481509241219773,-0.02840360846940989,0.609
1955,ev_pool_z,-0.017103029309735847,-0.031342826746960616,-0.0028244207728842547,0.609
1955,rating_emb_pool_z,-0.01573451596063352,-0.029764112018235235,-0.0016970793149667597,0.609
1955,int_pool_z,0.01799841188265479,0.0035574771604709983,0.03266155382962237,0.609
1956,ev_pool_z,-0.06790299760626746,-0.0814064882938768,-0.05464261346841201,0.625
1956,rating_emb_pool_z,0.05110923013176641,0.037083835072560765,0.06495775995341259,0.625
1956,int_pool_z,-0.05306956518886037,-0.06710543940579596,-0.03897116568164023,0.625
1957,ev_pool_z,-0.07511432668729344,-0.08718761491182384,-0.0628382668431323,0.625
1957,rating_emb_pool_z,0.037935836610426564,0.025938329976781464,0.049802873207783406,0.625
1957,int_pool_z,-0.046907199992612406,-0.05903798756819213,-0.03458461393980081,0.625
1958,ev_pool_z,-0.08930373646779882,-0.1034627837436854,-0.07536040016641789,0.63
1958,rating_emb_pool_z,0.07577332483720708,0.06181200977801713,0.08983469444972587,0.63
1958,int_pool_z,-0.12928431343622762,-0.14350652533701444,-0.11491191018613178,0.63
1959,ev_pool_z,0.03990371015005957,0.026831381578036502,0.05242988424491737,0.632
1959,rating_emb_pool_z,0.12274446234801958,0.1096319093443059,0.13554254595756218,0.632
1959,int_pool_z,-0.11246829326888003,-0.12554367543851827,-0.09919938381830798,0.632
1960,ev_pool_z,0.003028811858954086,-0.011077494463988922,0.017128405325139758,0.645
1960,rating_emb_pool_z,0.10723301343267932,0.0921174175195205,0.12238078185573659,0.645
1960,int_pool_z,-0.10214251486195237,-0.11760351523205882,-0.08688605972802471,0.645
1961,ev_pool_z,-0.017274435828716374,-0.028542512191967028,-0.006159074806801748,0.646
1961,rating_emb_pool_z,0.11057018862945743,0.09935910721537615,0.12172706091731196,0.646
1961,int_pool_z,-0.10369322371902714,-0.1149417656152252,-0.0924377601172796,0.646
1962,ev_pool_z,-0.03250754239540388,-0.043593505118287655,-0.021346609689730147,0.646
1962,rating_emb_pool_z,5.6314749683552104e-05,-0.011072200128235761,0.01121558711406225,0.646
1962,int_pool_z,0.005603364057529571,-0.0054998344024032005,0.01673056242361544,0.646
1963,ev_pool_z,0.006156349748846739,-0.00733790422494326,0.01969437098485704,0.643
1963,rating_emb_pool_z,0.18089914307393387,0.165986897253764,0.1953262235238997,0.643
1963,int_pool_z,-0.16948125242200301,-0.1839879802015279,-0.1552208555806455,0.643
1964,ev_pool_z,0.02250778056998116,0.011195041603117803,0.033849595609162425,0.643
1964,rating_emb_pool_z,0.039301311120136725,0.028001748574651767,0.05038241201105164,0.643
1964,int_pool_z,-0.04391519318545062,-0.05525055169711768,-0.032486136588877494,0.643
1965,ev_pool_z,0.06486577420679053,0.05251112108042716,0.0772260190100932,0.643
1965,rating_emb_pool_z,0.13557462688470612,0.12279329590749019,0.14845325198492054,0.643
1965,int_pool_z,-0.1339427070650151,-0.14679452785847863,-0.12136375189165707,0.643
1966,ev_pool_z,0.10975996661961686,0.09515994695516689,0.12477996768701911,0.65
1966,rating_emb_pool_z,0.16490311124344312,0.14908497520876388,0.1808343541732325,0.65
1966,int_pool_z,-0.11297466511456014,-0.12931089829520895,-0.0971667725738828,0.65
1967,ev_pool_z,0.09301562046977058,0.07936621181127351,0.10634956055312252,0.65
1967,rating_emb_pool_z,0.12435218362627169,0.10945896039953987,0.1389552940486186,0.65
1967,int_pool_z,-0.06345912008868432,-0.07794859644758868,-0.048895831815789846,0.65
1968,ev_pool_z,0.056924824040942235,0.0393434568157512,0.0743503088595527,0.653
1968,rating_emb_pool_z,0.07079124486617332,0.05331119578970362,0.0886790130272099,0.653
1968,int_pool_z,-0.034078303913518355,-0.05200213405317368,-0.016365100973919033,0.653
1969,ev_pool_z,0.045200575808357096,0.030118465135606308,0.06048496401543348,0.662
1969,rating_emb_pool_z,0.07246261873206372,0.05774487532090653,0.08762706150886575,0.662
1969,int_pool_z,-0.007704307486225423,-0.022673693258039453,0.007216729411031884,0.662
1970,ev_pool_z,0.09023534433154089,0.07399560769965097,0.10598691164084008,0.681
1970,rating_emb_pool_z,-0.10917884534591478,-0.12519782443455252,-0.09303665077373291,0.681
1970,int_pool_z,0.18632137774286947,0.1702840865785934,0.20225145617386403,0.681
1971,ev_pool_z,0.14087876534741514,0.12610990007582662,0.1554257296635283,0.68
1971,rating_emb_pool_z,0.1436210558518374,0.1292406510388207,0.15780248389678186,0.68
1971,int_pool_z,-0.01571681019295015,-0.030078593121796508,-0.0008959025896942375,0.68
1972,ev_pool_z,0.04977144991236882,0.027799198333696783,0.07224437167653257,0.682
1972,rating_emb_pool_z,0.0949981655647326,0.07247298399899602,0.11853267549190018,0.682
1972,int_pool_z,-0.06722555303859208,-0.09061666697366463,-0.044019240228102725,0.682
1973,ev_pool_z,0.05284472715183946,0.036188845800779953,0.0691151841787025,0.677
1973,rating_emb_pool_z,0.12949707707074481,0.11253752209139437,0.1457668423517214,0.677
1973,int_pool_z,-0.06405848671636533,-0.08115711456929398,-0.047065176848342424,0.677
1974,ev_pool_z,0.13245069612400343,0.1128238518728226,0.15226173964385897,0.677
1974,rating_emb_pool_z,0.026951429032483713,0.006567485213313508,0.0466817816507845,0.677
1974,int_pool_z,0.05617423601011358,0.03611653057022044,0.07636402022019356,0.677
1975,ev_pool_z,0.08877830876631718,0.07045309390666414,0.10661371065595858,0.684
1975,rating_emb_pool_z,0.07469375892406363,0.0570535925912943,0.09269260881866355,0.684
1975,int_pool_z,-0.008502999614644643,-0.026891358616487167,0.009496918662394547,0.684
1976,ev_pool_z,0.013843105714249503,-0.00726702131116638,0.035064554750705954,0.694
1976,rating_emb_pool_z,0.056958185067502394,0.035176650306243666,0.07844294480432891,0.694
1976,int_pool_z,-0.045428128176132725,-0.0679843918331711,-0.02253302667083981,0.694
1977,ev_pool_z,0.08369169810105878,0.06401411948978958,0.10350918057384567,0.701
1977,rating_emb_pool_z,0.10177152992318593,0.0815131968628205,0.12243236668499051,0.701
1977,int_pool_z,-0.03536918461421678,-0.05699011313109595,-0.014348312373907136,0.701
1978,ev_pool_z,0.1585339043270091,0.13894507828551056,0.17807477760492024,0.701
1978,rating_emb_pool_z,0.030029906578399504,0.009783693069349732,0.050184246808978324,0.701
1978,int_pool_z,0.12092034136407474,0.09977791898467356,0.14249400422945263,0.701
1979,ev_pool_z,-0.009596659835123306,-0.028905302488529506,0.010131986684521133,0.702
1979,rating_emb_pool_z,0.23968869079086672,0.22057255352997684,0.2591208630070263,0.702
1979,int_pool_z,-0.23231776489735972,-0.2527988050891355,-0.21217245272682428,0.702
1980,ev_pool_z,0.12557680829540435,0.10933680576031075,0.14193209749322297,0.73
1980,rating_emb_pool_z,0.12890997895667747,0.11198838474259193,0.14610468432880186,0.73
1980,int_pool_z,-0.04786896239478923,-0.0656086342448387,-0.03047904300569195,0.73
1981,ev_pool_z,0.07336715207363691,0.056508950503796854,0.09044068234703986,0.74
1981,rating_emb_pool_z,0.1094564145637918,0.09226216878623046,0.12729833857344022,0.74
1981,int_pool_z,-0.07983242798089661,-0.09814622956229746,-0.06137403763633793,0.74
1982,ev_pool_z,0.06789026358566984,0.053852739924431986,0.08217782892281303,0.74
1982,rating_emb_pool_z,-0.06493336005332627,-0.07982082506174794,-0.05021285538279868,0.74
1982,int_pool_z,0.09231972414293386,0.07670782572415011,0.10725658958861373,0.74
1983,ev_pool_z,0.053763536065391644,0.036140815580212246,0.07128085603865693,0.743
1983,rating_emb_pool_z,0.014219892853685585,-0.00416169092587921,0.03285860327392252,0.743
1983,int_pool_z,0.010179948273619925,-0.00875059378862448,0.029311730730949465,0.743
1984,ev_pool_z,0.1559886031539289,0.14026716786239907,0.17145229103533816,0.758
1984,rating_emb_pool_z,-0.10828881907084506,-0.12545995895659762,-0.09185453883501676,0.758
1984,int_pool_z,0.17821138842496576,0.16130205117626978,0.19499625385197056,0.758
1985,ev_pool_z,0.1968549610059777,0.17875038999104986,0.21509239947127354,0.762
1985,rating_emb_pool_z,0.05556105607249648,0.03612023743791765,0.0744260347780953,0.762
1985,int_pool_z,0.02016560388507521,0.000335345039156945,0.0401873394428737,0.762
1986,ev_pool_z,0.08840370568332069,0.069490266015611,0.10732649688863814,0.762
1986,rating_emb_pool_z,0.1333857608215538,0.11509290376185873,0.1513895854622963,0.762
1986,int_pool_z,-0.1165752304101488,-0.13581938141853134,-0.09757674517041345,0.762
1987,ev_pool_z,0.07395951542802656,0.05221869420977793,0.0958881333254838,0.76
1987,rating_emb_pool_z,0.22376603988314245,0.20187231236663708,0.24530293513448467,0.76
1987,int_pool_z,-0.214738195037755,-0.2372174687321267,-0.19188707105221348,0.76
1988,ev_pool_z,0.20008855280120874,0.18278527885697457,0.21753250989827014,0.759
1988,rating_emb_pool_z,0.18483073895792676,0.16729953268404155,0.2021993672496213,0.759
1988,int_pool_z,-0.09022420961066113,-0.10868427586191454,-0.07205889431120814,0.759
1989,ev_pool_z,0.11954845672680538,0.10229518736882719,0.13656483160847505,0.759
1989,rating_emb_pool_z,0.15849004620496113,0.14143438510453513,0.1758616254820573,0.759
1989,int_pool_z,-0.11979382226316111,-0.13785448992204077,-0.10186359284332179,0.759
1990,ev_pool_z,0.008475246685886536,-0.010271368274273137,0.026712825083904188,0.759
1990,rating_emb_pool_z,0.061156517433260615,0.0448326310564413,0.07754223547183106,0.759
1990,int_pool_z,-0.1159736147618283,-0.13350763684480485,-0.09787640363083663,0.759
1991,ev_pool_z,0.10962278509419603,0.09199955892022302,0.12718305677957084,0.764
1991,rating_emb_pool_z,-0.07946179191830176,-0.09668269418631112,-0.06231019167094418,0.764
1991,int_pool_z,0.12261899194582063,0.10583561243643315,0.13983156442614988,0.764
1992,ev_pool_z,0.09497349568653926,0.07450374832430248,0.11590153094271055,0.778
1992,rating_emb_pool_z,-0.07789641826116085,-0.10027394676929302,-0.055987952018568383,0.778
1992,int_pool_z,0.11411659385813677,0.09297885589715627,0.13529661471142365,0.778
1993,ev_pool_z,0.09675778555933956,0.07889404817540441,0.11474969190439041,0.778
1993,rating_emb_pool_z,-0.04566174570418019,-0.06359704368300816,-0.027613795231796127,0.778
1993,int_pool_z,0.0432349902358723,0.02455129752855813,0.06177822055166284,0.778
1994,ev_pool_z,0.13699918902497124,0.11344871866915889,0.16015360841230086,0.765
1994,rating_emb_pool_z,0.06252516900511511,0.03933742608983046,0.0853898394387695,0.765
1994,int_pool_z,-0.039931793697650673,-0.06468065900637432,-0.015183962303147459,0.765
1995,ev_pool_z,0.10771906626922201,0.09027988922162096,0.12497593059519865,0.75
1995,rating_emb_pool_z,-0.04444310995635787,-0.06250584937581086,-0.026706583162593753,0.75
1995,int_pool_z,0.06187030645383354,0.04356090744531369,0.08035179555227734,0.75
1996,ev_pool_z,0.09117330494979142,0.07146806692920278,0.11090157082252035,0.756
1996,rating_emb_pool_z,-0.11638555488565944,-0.13485932279466234,-0.0982063537062751,0.756
1996,int_pool_z,0.16882342405152867,0.1500298109791692,0.18752524445367103,0.756
1997,ev_pool_z,0.09512934568451818,0.07789290354817331,0.1125127461319312,0.783
1997,rating_emb_pool_z,0.003431636786608771,-0.0131494412541353,0.019957951292236712,0.783
1997,int_pool_z,0.044297541352815,0.028013285172477795,0.060465022351245026,0.783
1998,ev_pool_z,0.05754182256153321,0.04172039869239608,0.07345305072934988,0.783
1998,rating_emb_pool_z,0.01755818066369785,0.001888053928292266,0.03339885421614097,0.783
1998,int_pool_z,0.018322364288360413,0.0028498000093690884,0.03362212135942723,0.783
1999,ev_pool_z,0.029989270665142134,0.02027359532773157,0.039739966192198044,0.783
1999,rating_emb_pool_z,-0.05576573252696247,-0.0648881877698225,-0.04671756519661212,0.783
1999,int_pool_z,0.07583668970712318,0.06667697253989482,0.08475888655314925,0.783
2000,ev_pool_z,-0.006817674623388017,-0.015117628374840864,0.001396238531157576,0.777
2000,rating_emb_pool_z,-0.028913070476651388,-0.03643057549393352,-0.021208649619961717,0.777
2000,int_pool_z,-0.015644071043150045,-0.02361283873868837,-0.0077726291202805525,0.777
2001,ev_pool_z,0.07091884669198598,0.058914733237270124,0.08308733968966404,0.771
2001,rating_emb_pool_z,0.03590485188063394,0.0242005167930268,0.04740340402156523,0.771
2001,int_pool_z,-0.08437765369482167,-0.09669853491037883,-0.07206541909746011,0.771
2002,ev_pool_z,0.11621703756372997,0.1036334885343572,0.12867003642188454,0.76
2002,rating_emb_pool_z,0.10143493455723564,0.08914823441879473,0.11360852068679102,0.76
2002,int_pool_z,-0.15807351715580467,-0.1715212502534836,-0.14478588611266618,0.76
2003,ev_pool_z,0.13493915385549918,0.12249717492650139,0.14732636456030423,0.76
2003,rating_emb_pool_z,0.1122656415018819,0.10019974771116368,0.12464138441711768,0.76
2003,int_pool_z,-0.12591088649078339,-0.1390813323742768,-0.11298220345086096,0.76
2004,ev_pool_z,0.14449605045804254,0.13165260781252908,0.15766171247053976,0.771
2004,rating_emb_pool_z,0.05488780002160528,0.041877880023407886,0.06788534392957057,0.771
2004,int_pool_z,-0.06194075430061325,-0.07559255493173604,-0.04857811273510626,0.771
2005,ev_pool_z,0.08467599143689335,0.07052224919932498,0.0989112817786956,0.779
2005,rating_emb_pool_z,-0.01655233715543986,-0.030307506418819376,-0.0025127597512570347,0.779
2005,int_pool_z,-0.026483182452034338,-0.04079776110433975,-0.011986614165214817,0.779
2006,ev_pool_z,0.08887519117672533,0.0727910886448014,0.10497124002518456,0.791
2006,rating_emb_pool_z,-0.08419151195105416,-0.10041744935665248,-0.06806454930935076,0.791
2006,int_pool_z,0.07152058671714129,0.05526071235641015,0.0874824136379673,0.791
2007,ev_pool_z,0.053032336893310245,0.04091993230451293,0.0654681650341729,0.807
2007,rating_emb_pool_z,-0.0061297556308614635,-0.01823368610000047,0.005884729245734262,0.807
2007,int_pool_z,-0.059116837948238285,-0.07149573785447003,-0.047008919116907535,0.807
2008,ev_pool_z,0.05036781191171203,0.035097183621761924,0.06534234507276449,0.799
2008,rating_emb_pool_z,0.13488911041469664,0.11963318973735838,0.15052202419024868,0.799
2008,int_pool_z,-0.18021697465063896,-0.19577466007368585,-0.1643656715940923,0.799
2009,ev_pool_z,0.13263789621106012,0.12046077415619205,0.1452021273551727,0.795
2009,rating_emb_pool_z,0.19201892300178192,0.17965983062170623,0.2047696721128665,0.795
2009,int_pool_z,-0.23563870940136608,-0.2486224185551682,-0.2228497123850053,0.795
2010,ev_pool_z,0.11775379657414978,0.10490963749137075,0.13054031263080043,0.796
2010,rating_emb_pool_z,0.15827199919308468,0.1453991557011584,0.17124858283442015,0.796
2010,int_pool_z,-0.16731618221701278,-0.18062912052507593,-0.15412178920158182,0.796
2011,ev_pool_z,0.1273271427418991,0.11517286157980293,0.13945694894324215,0.803
2011,rating_emb_pool_z,0.16353949250805158,0.15108245724021968,0.1761633085071749,0.803
2011,int_pool_z,-0.14925380645777517,-0.16220937734032567,-0.1362405543261186,0.803
2012,ev_pool_z,0.1258473217439389,0.11407165200719414,0.13755230528274887,0.816
2012,rating_emb_pool_z,0.17391101424158834,0.1621726366971476,0.1855843030191162,0.816
2012,int_pool_z,-0.18704424809032816,-0.1994001029065493,-0.17450341128207608,0.816
2013,ev_pool_z,-0.0757463212390676,-0.08475513264857223,-0.0665544206370622,0.802
2013,rating_emb_pool_z,0.001534968213366997,-0.007403052041162243,0.010528595213585602,0.802
2013,int_pool_z,-0.010255127552799666,-0.01873064775098274,-0.0018172857851665655,0.802
2014,ev_pool_z,-0.06170767643999053,-0.06945044080655755,-0.054036964631138266,0.802
2014,rating_emb_pool_z,-0.07043012425820705,-0.0780620756265695,-0.06272177248906217,0.802
2014,int_pool_z,0.04749870209969236,0.0402465013321834,0.05474447448465182,0.802
2015,ev_pool_z,-0.06300029806449171,-0.07129433573323563,-0.05461158375298516,0.803
2015,rating_emb_pool_z,-0.11629109942055833,-0.1244011310585613,-0.10828387925280046,0.803
2015,int_pool_z,0.10197205053772157,0.09436807330777525,0.10942792043333302,0.803
2016,ev_pool_z,-0.025942285338478633,-0.03512345814247281,-0.016515373585053752,0.812
2016,rating_emb_pool_z,-0.00985365495072447,-0.01950702109455309,-0.0003596061745757513,0.812
2016,int_pool_z,0.02819353767938312,0.0191767074212728,0.037170627828359754,0.812
2017,ev_pool_z,-0.02667550229999681,-0.03752310903855958,-0.016093959232142626,0.805
2017,rating_emb_pool_z,0.03731041645134795,0.026275486461130548,0.048455993450858145,0.805
2017,int_pool_z,-0.06706775603705835,-0.07781826088203303,-0.05635112990039246,0.805
2018,ev_pool_z,-0.1732582256839803,-0.18420111698996935,-0.1621392562748865,0.8
2018,rating_emb_pool_z,-0.16439628732675454,-0.175708492118643,-0.15325417984409506,0.8
2018,int_pool_z,0.13108995040763544,0.12055421630865917,0.14161193569287203,0.8
2019,ev_pool_z,-0.11540723769013247,-0.12426207803243419,-0.10660574825494538,0.792
2019,rating_emb_pool_z,-0.06484961696524502,-0.07387255207229056,-0.05567618222590699,0.792
2019,int_pool_z,0.06410340619552242,0.05568720033971962,0.07255482133673764,0.792
2020,ev_pool_z,-0.17423244806239518,-0.18297952806849166,-0.16546819272995997,0.786
2020,rating_emb_pool_z,-0.0347445480829493,-0.043851476050272786,-0.025788546036939763,0.786
2020,int_pool_z,0.013756037616023184,0.005138935964587209,0.022414304758510972,0.786
2021,ev_pool_z,-0.11533319399941916,-0.12405180919563129,-0.1065389997708755,0.789
2021,rating_emb_pool_z,0.12372492714109444,0.11461918515470992,0.13277336082777974,0.789
2021,int_pool_z,-0.1198298270311884,-0.128411553195581,-0.11125555839022039,0.789
2022,ev_pool_z,-0.11797414218627107,-0.12919614331840953,-0.10667064860618757,0.772
2022,rating_emb_pool_z,0.11766114335435955,0.10629727503086371,0.12903811520135575,0.772
2022,int_pool_z,-0.1276832663970696,-0.1386115018975574,-0.11680747097242114,0.772
