year,score,mean,ci_lower,ci_upper,ddi
1988,rating_emb_pool_z,-0.06325754999912943,-0.07382125775472771,-0.052580735437887466,0.704
1988,int_pool_z,0.03148686671107162,0.02088229162983465,0.0423999358047801,0.704
1989,ev_pool_z,-0.022806145566570252,-0.03268100733038282,-0.012963492281422623,0.706
1989,rating_emb_pool_z,0.026406302508966854,0.01614528622571501,0.036374783581146694,0.706
1989,int_pool_z,-0.058054407349102076,-0.06851963786629461,-0.04767988358570194,0.706
1990,ev_pool_z,0.021203242438021793,0.010619968865803318,0.031846453763657634,0.747
1990,rating_emb_pool_z,0.060793579236950494,0.05049394405816763,0.07120645551720663,0.747
1990,int_pool_z,-0.07461808873666415,-0.0852239126234366,-0.0639700108456944,0.747
1991,ev_pool_z,-0.03222581243213244,-0.0427876308244392,-0.02192308715900575,0.733
1991,rating_emb_pool_z,-0.04606173467266753,-0.05663084612216553,-0.035816026643366354,0.733
1991,int_pool_z,0.05614339801179568,0.04545010990413248,0.06686533799059943,0.733
1992,ev_pool_z,-0.06380965860244678,-0.07246466835501543,-0.0552101549198851,0.734
1992,rating_emb_pool_z,-0.08855328694979482,-0.09696142283243162,-0.08009813936028669,0.734
1992,int_pool_z,0.06051358287037707,0.051611917433740835,0.06913081983803544,0.734
1993,ev_pool_z,-0.06168072477306229,-0.07147686690239478,-0.05164105463945086,0.734
1993,rating_emb_pool_z,-0.0554702569922436,-0.06519615050041652,-0.045791729552145194,0.734
1993,int_pool_z,0.030552053803056287,0.02040999842233046,0.04054746886387474,0.734
1994,ev_pool_z,-0.028229230528684736,-0.037855337450862586,-0.018698121745238473,0.734
1994,rating_emb_pool_z,-0.006337989554192995,-0.015651473698167145,0.003108863163501555,0.734
1994,int_pool_z,0.02653143946297166,0.01670438080545759,0.036329685751309085,0.734
1995,ev_pool_z,-0.008242402998114741,-0.01983183904233164,0.0033499817798895233,0.733
1995,rating_emb_pool_z,0.004980793614382718,-0.0067708784299951655,0.016626709292866717,0.733
1995,int_pool_z,0.006675670170325161,-0.005178244865431484,0.01826119966305646,0.733
1996,ev_pool_z,0.003896845186575485,-0.00605041829717776,0.01397248272996667,0.738
1996,rating_emb_pool_z,-0.06909195274238243,-0.07876946823788501,-0.05921175307095642,0.738
1996,int_pool_z,0.08881620179480876,0.0788725312524779,0.09878822161622716,0.738
1997,ev_pool_z,0.025562287280844247,0.014275788350274784,0.03678577430633875,0.737
1997,rating_emb_pool_z,0.06158111484959881,0.051012442892659604,0.07247012766914916,0.737
1997,int_pool_z,-0.05076031235498442,-0.061861679435973156,-0.039782147822538444,0.737
1998,ev_pool_z,0.075544239447185,0.0658812186937851,0.08523686337910202,0.737
1998,rating_emb_pool_z,0.08093182499152204,0.07173773553549043,0.09064921765948868,0.737
1998,int_pool_z,-0.008370075620623802,-0.018023377973717163,0.0011934654946335736,0.737
1999,ev_pool_z,-0.012658590062869315,-0.02431933600179914,-0.0009430370830097298,0.74
1999,rating_emb_pool_z,0.07814720578292463,0.06665133068226257,0.08961973530584677,0.74
1999,int_pool_z,-0.08892742874560262,-0.10053390872160511,-0.07729108078117031,0.74
2000,ev_pool_z,0.03851350482312935,0.027882174173049435,0.04916971493771024,0.741
2000,rating_emb_pool_z,0.13223208105369028,0.1218354364518268,0.14263495184900216,0.741
2000,int_pool_z,-0.17124286638413985,-0.18177877247708768,-0.16078069839534137,0.741
2001,ev_pool_z,0.0034335671671353856,-0.0063194134234992845,0.013232963484257423,0.741
2001,rating_emb_pool_z,0.017474744503168792,0.007639538346812015,0.027287856831514152,0.741
2001,int_pool_z,-0.04447481660585672,-0.054225407966627386,-0.034528885019787584,0.741
2002,ev_pool_z,0.003439603739974293,-0.0064404479780198415,0.013153183376711201,0.741
2002,rating_emb_pool_z,0.1235515946072577,0.11381311396162984,0.13338066485077835,0.741
2002,int_pool_z,-0.12916513999253953,-0.13895828321514514,-0.11914531586748109,0.741
2003,ev_pool_z,0.01844378832152429,0.006952967104014988,0.030089892332561537,0.74
2003,rating_emb_pool_z,0.12688349322032336,0.11539010307926306,0.13832655586581075,0.74
2003,int_pool_z,-0.14684505972888517,-0.1588385788952858,-0.1348126919528141,0.74
2004,ev_pool_z,0.006583494859729393,-0.002380604055037544,0.015572541475719298,0.74
2004,rating_emb_pool_z,0.01872772444061609,0.009847059637776262,0.027605665584616162,0.74
2004,int_pool_z,-0.033929498613574964,-0.04284576312673378,-0.02503218661100607,0.74
2005,ev_pool_z,0.0023874186670063717,-0.007819524672847753,0.012497383782065392,0.738
2005,rating_emb_pool_z,0.08203712412550856,0.071976969847503,0.09203802505958342,0.738
2005,int_pool_z,-0.12449486818894256,-0.13407211346552325,-0.11482564482118642,0.738
2006,ev_pool_z,0.018346956767323196,0.008973413609698626,0.02754978140481694,0.73
2006,rating_emb_pool_z,0.05751176337575531,0.048630552148342346,0.06627201460087319,0.73
2006,int_pool_z,-0.08555464598011256,-0.09435335250897188,-0.0768830493944218,0.73
2007,ev_pool_z,-0.03654005435675077,-0.04642850058019383,-0.026746996565155546,0.737
2007,rating_emb_pool_z,-0.0017301752922741624,-0.010955114810249682,0.0076979870966769745,0.737
2007,int_pool_z,-0.05880491531888309,-0.06807959434871406,-0.049605693171550024,0.737
2008,ev_pool_z,-0.03478031456065436,-0.044628208333025984,-0.02507412423999873,0.75
2008,rating_emb_pool_z,0.01885091067186903,0.009524823365427187,0.02840479527766222,0.75
2008,int_pool_z,-0.09278971682148554,-0.10195134345268073,-0.08373402151770623,0.75
2009,ev_pool_z,-0.05099115610275877,-0.05828591733351453,-0.04371867366191342,0.77
2009,rating_emb_pool_z,-0.11864985436317009,-0.12584403881666434,-0.11142413309905717,0.77
2009,int_pool_z,0.14333541270977299,0.1364269692401252,0.1500677169351906,0.77
2010,ev_pool_z,0.08562526934405457,0.07636414163223283,0.09497650534944457,0.771
2010,rating_emb_pool_z,0.06198565077497049,0.05312813960706045,0.07092981614121974,0.771
2010,int_pool_z,0.014832050690318349,0.00609905507783274,0.023543454042237646,0.771
2011,ev_pool_z,0.02433779319784455,0.015808589443594874,0.03276402978799381,0.772
2011,rating_emb_pool_z,-0.0081077035320937,-0.0162180936612957,1.3787333213696368e-05,0.772
2011,int_pool_z,0.037509186588718,0.02953350821922804,0.04537112995220712,0.772
2012,ev_pool_z,0.045799085172192396,0.03818303693178598,0.053499920705105126,0.769
2012,rating_emb_pool_z,0.04705505763364892,0.0396693338870762,0.05435422699308398,0.769
2012,int_pool_z,0.015025277937711088,0.007807240783780861,0.02216938984922012,0.769
2013,ev_pool_z,0.025309926733564872,0.015859787785847332,0.034634222245420225,0.709
2013,rating_emb_pool_z,-0.0011450603505849812,-0.010013347635640664,0.0076419819802646585,0.709
2013,int_pool_z,0.016641611971321135,0.007999898675974702,0.025155018420660792,0.709
2014,ev_pool_z,-0.04066582116952505,-0.049607780390625425,-0.031609988389375704,0.697
2014,rating_emb_pool_z,-0.018526204530904197,-0.02714822089929136,-0.009784998334289792,0.697
2014,int_pool_z,0.011725957616710843,0.003355619436419204,0.020238217486455583,0.697
2015,ev_pool_z,-0.05530670791811676,-0.06322322893174974,-0.04746380655116242,0.695
2015,rating_emb_pool_z,-0.09031953359458887,-0.09796221402377876,-0.08255209503062808,0.695
2015,int_pool_z,0.1184131230432972,0.11100500015594753,0.12584307104507808,0.695
2016,ev_pool_z,-0.05065778375313025,-0.06166542626334567,-0.039654384818779684,0.727
2016,rating_emb_pool_z,0.01314428006987607,0.0021313457432578825,0.023706393007022597,0.727
2016,int_pool_z,-0.06936417765324707,-0.07961210997848434,-0.058953451473083646,0.727
2017,ev_pool_z,0.0003647058221716936,-0.011678622657910075,0.011952390510634514,0.756
2017,rating_emb_pool_z,0.055388860290820616,0.0443170355653707,0.06678956794495354,0.756
2017,int_pool_z,-0.07954279221128292,-0.0907077484781555,-0.06840517954435539,0.756
2018,ev_pool_z,0.011470682025256853,0.002180605655394085,0.02103052273997539,0.767
2018,rating_emb_pool_z,0.06387722134114195,0.05458029405204205,0.07327984240211953,0.767
2018,int_pool_z,-0.0974717298194824,-0.10655893308105618,-0.08828685299027071,0.767
2019,ev_pool_z,-0.008982038888094379,-0.017411108776553358,-0.0004978558304451041,0.781
2019,rating_emb_pool_z,0.01638764468724757,0.00817763367939076,0.024598891142433132,0.781
2019,int_pool_z,-0.03317964296686766,-0.04107274646316113,-0.025072130510855967,0.781
2020,ev_pool_z,0.0011078440176537328,-0.009016393773712222,0.010764196273381352,0.795
2020,rating_emb_pool_z,0.08016772561205596,0.07080008765606051,0.08951548690882241,0.795
2020,int_pool_z,-0.10398542753212386,-0.11328958185899514,-0.09488530753759612,0.795
2021,ev_pool_z,0.017766474564019898,0.006383280698684616,0.02925978227139925,0.745
2021,rating_emb_pool_z,0.05054059674370021,0.03967501259405213,0.06161165649292475,0.745
2021,int_pool_z,-0.06052403231934458,-0.07162858192882636,-0.049263016474235206,0.745
2022,ev_pool_z,0.0041018903701509355,-0.005493938570962695,0.013769087455717413,0.738
2022,rating_emb_pool_z,0.028775710676126005,0.0193943751812385,0.038177618926513515,0.738
2022,int_pool_z,0.00660659109898834,-0.0027699442727545692,0.015916950817707953,0.738
2023,ev_pool_z,0.020192751721773265,0.009649499289243031,0.03082775447795724,0.756
2023,rating_emb_pool_z,0.02856848797814192,0.01821288706520665,0.03881952778261252,0.756
2023,int_pool_z,-0.0421649601154467,-0.05212487526051541,-0.03201914967878752,0.756
